date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-02-21,5.557420720441174,4.301232416972054,6.832608371284754,46310334441
2025-02-22,5.665947006211185,4.305788155157782,6.837498776757646,46310334441
2025-02-23,5.774473291981197,4.46713692178253,7.009283978790074,46310334441
2025-02-24,5.8829995777512085,4.602178150516106,7.263112742027818,46310334441
2025-02-25,5.99152586352122,4.791646357174303,7.1906178596136865,46310334441
2025-02-26,6.100052149291233,4.871729572832261,7.416183092524225,46310334441
2025-02-27,6.208578435061245,5.05076778774629,7.539937091224203,46310334441
2025-02-28,6.3171047208312565,5.049358857378647,7.550897861590923,46310334441
2025-03-01,6.425631006601268,5.184994943732722,7.643787722480856,46310334441
2025-03-02,6.534157292371281,5.385232424274551,7.815266753651878,46310334441
2025-03-03,6.642683578141293,5.353669080454037,7.902325202332852,46310334441
2025-03-04,6.7512098639113045,5.514412452617487,8.097288844125702,46310334441
2025-03-05,6.859736149681316,5.6172875663610595,8.157954222824246,46310334441
2025-03-06,6.968262435451328,5.639131194867806,8.225053417570049,46310334441
2025-03-07,7.076788721221341,5.805849120660753,8.378630043239019,46310334441
2025-03-08,7.1853150069913525,5.899828649234913,8.408732996113514,46310334441
2025-03-09,7.293841292761364,6.0539075245699525,8.532080407833577,46310334441
2025-03-10,7.402367578531376,6.157065957979899,8.698458306436201,46310334441
2025-03-04,1.0196203986106376,-0.6748599451319878,2.7556264821463228,4636511797
2025-03-05,1.1959823024630332,-0.6034087237364881,2.9015638401818884,4636511797
2025-03-06,1.3723442063154323,-0.4031030311846383,3.2020033152946468,4636511797
2025-03-07,1.5487061101678279,-0.16860126920624954,3.2719503277620685,4636511797
2025-03-08,1.7250680140202235,0.07424549343536999,3.5358320374874626,4636511797
2025-03-09,1.901429917872619,0.2390387576274113,3.568433320905667,4636511797
2025-03-10,2.0777918217250164,0.22835074797502136,3.682253357185129,4636511797
2025-03-11,2.254153725577414,0.4916054133114585,3.9476815758338204,4636511797
2025-03-12,2.4305156294298094,0.7042782857810345,4.075046789918563,4636511797
2025-03-13,2.6068775332822085,0.9136895720998255,4.288946441113541,4636511797
2025-03-14,2.783239437134604,1.0017824714514771,4.502590436418782,4636511797
2025-03-15,2.9596013409869997,1.2973037810746066,4.579590311490534,4636511797
2025-03-16,3.1359632448393953,1.5396768675000214,4.890653140103695,4636511797
2025-03-17,3.3123251486917944,1.6736200920984685,5.057333476400297,4636511797
2025-03-18,3.48868705254419,1.8817967907025974,5.202564208701925,4636511797
2025-03-19,3.6650489563965856,1.9261150290381455,5.344277733556033,4636511797
2025-03-20,3.841410860248981,2.07000218895408,5.540391113442799,4636511797
